x,y
8.466722512368154,12.081925743938818
12.664132379013342,17.35284917350237
1.2995744509326879,19.870583689413536
8.03467021577071,15.955289701181687
12.282420363731958,19.324319794752224
1.2750509241593888,14.399988429330906
1.2620313475924139,6.961730699487141
14.448329611647486,7.766123940182501
3.06000949104432,10.450602792041296
3.0224977522455743,6.535688164873643
16.54137142424771,3.779983454068976
9.616915680977323,7.295776883789178
3.4412519580247958,1.4457152249689442
5.4106255465945985,10.478665101102962
4.567586126502235,1.364815853222714
8.96972102258818,14.606396594649462
15.453487018017313,19.228696593865024
19.71482368207215,1.2653781959224175
19.316188879491545,13.612348087943007
11.275651329127562,9.504080708282189
4.416869267257633,18.881141211726835
7.605903008348937,9.25291033763791
2.969120868762458,6.835232075864237
8.858012353025178,1.0388842304327595
9.27657798827857,14.750962526081437
8.241033841581595,19.225803039889755
6.233134485777887,19.081007151671287
4.735737961163142,19.941548462680196
7.880445796775191,10.46360031516841
14.502821274372167,0.21246237491719722
11.334217899575131,1.1638172509645073
14.94761937129885,14.628964910224768
7.310691953402233,13.278082130064632
0.48067717886448813,12.239220435173175
2.914195399508297,6.91152581465394
14.745235735439948,15.021696885401228
5.69707741932463,9.787306999311964
7.571572831120426,7.888871571249291
10.23387231632409,17.680177852699416
2.601776923510326,4.408989939430253
19.268974922144878,13.160934503832829
15.744935821586024,13.052652892069501
7.096020767797926,8.382419343214737
16.982802999376478,19.25092099373867
15.957684792218988,13.936992297395957
16.844215956341102,5.68864482918025
7.5602692726941605,3.0605060946513984
9.745663628180488,5.246269091530332
10.268264198661319,17.462371485597693
4.199141590408053,3.0237832635101047
17.359277684054472,12.694880802003405
19.22771200540411,5.905748730545208
3.52038915777956,6.361987366756652
10.749992032822508,0.420169754324633
6.061533508610683,18.366930093434974
13.75382435016246,12.854861318978552
9.689943994515636,12.941972570034295
14.775617086105893,3.9803276719124847
16.95047017651394,9.939809092484634
8.349915993415415,1.2821869357692672
1.4885295944855348,15.4344650760756
19.43674237936029,1.4289438704955293
8.432245913067325,17.767153816363813
13.424845454843275,13.848218819549675
1.7624894722383955,14.745807232635732
12.785943696005502,19.30319797330375
14.906658767922071,12.482919174842078
11.19388684703897,3.425371524287657
16.993677534388453,14.168567723030375
18.053230628582455,13.329473060688784
11.823406638951965,6.355528912106843
12.903539747669964,10.90671890292324
4.835520509410911,19.488317082362066
6.164353479103926,3.313311498253908
0.46237215890819083,18.910464417908166
13.851644704385064,2.1628346306398516
6.557519465453108,2.1188784342368905
11.617873437711621,1.4767964156957336
13.760849112474478,0.08218419767304086
17.544474347237912,1.3545137676405439
16.994902634035554,18.739000225204062
14.164834280512295,5.671009938316431
9.249302460633949,0.962984358220571
4.360731245531538,10.621909236608236
19.576630579923165,9.549515343425178
16.93449988382681,5.772538944763779
10.920441949269527,1.9639837358426027
13.061007794053513,5.76907116272789
13.507935154216963,19.35042317704227
17.275798114864042,1.8353964962541003
15.286266716525605,8.120454006590869
9.044484129370566,9.7649732079162
14.701924814249336,15.250627456494483
8.997042288299419,14.039408125594948
18.988067404771197,8.401507813904772
7.123662409671367,5.329930959161853
4.0713638244619155,15.221503073591931
5.421766673644561,5.534059726270488
6.189998578891489,18.01168952884648
18.40090311601771,3.5212681162040105
17.02746505412786,8.66480436991405
14.268982422142038,9.623953447276989
3.5724564417533267,7.623137482512803
17.36611325316523,17.326970403346653
5.8792103575786525,3.218181306423087
18.087922342618064,19.910993191950244
6.893945880389294,9.83053943793954
19.359811268501726,15.685711174429791
18.573996014501834,11.648747944011944
15.43831603643133,16.25202536313609
2.400903670929393,0.6867145866503099
3.362639582517084,9.450375213796569
7.197271351408599,13.274665186164867
3.3466727955631925,7.595724054792603
19.92687007239647,17.434552341421366
5.502137468190062,2.830656875262756
3.4439309825647713,10.633378279691803
13.95678467663026,18.53587015744518
16.88200669231191,1.077874042035185
19.944569497234475,7.133778850242123
2.766957680873323,15.198772074443447
0.8449785103984597,17.69461403821328
3.103538108860362,16.694344503816318
4.135117255839093,12.758329687028096
19.936456624440954,4.705418576938194
16.36445401924008,15.771451366524259
0.20236173553026315,15.887814426656323
15.156673440170414,10.620156363511866
14.557539311625652,11.515485923026223
5.790515788695194,5.584273884690845
16.79794234085786,11.289757064956436
16.836712509831138,8.392390555082414
5.471391369851856,16.058130587305467
1.3980917531392811,2.4520423400006686
9.970995309942827,15.220525425054225
7.680449484345457,19.126049915419717
1.9367096217326196,19.23788424785588
1.1409156346355687,6.606250224458705
15.680623798063465,0.19467213038813158
11.014255193294094,4.2982982914491945
10.308159417934956,0.07680521432460452
4.506487283127574,7.449914275139999
0.10763351832477897,16.954805720854612
16.400880163486626,5.763204050576065
12.600244621622181,7.498844770279296
15.982404433570318,6.892308810541785
2.806690020004299,15.39730759885863
17.704086862256407,10.470526108552786
18.470339084114112,16.78970692927876
13.286740173952207,6.213456508103501
6.273713834769781,14.659098653289606
18.237802845914636,15.745467096293611
1.0338020376998203,10.212364424239553
1.203781685958143,3.217418612950491
5.953037801321555,10.590287698592638
7.403594533919806,2.6967240697416117
9.174764811099646,8.628167605655705
6.780598877966133,7.6079442100436045
4.305356031999064,6.86877112328969
8.36533005852948,10.27408851091476
14.37798765217005,2.2566387609455574
15.970700447697816,14.222267236332012
1.2021732065766733,12.673369655632422
12.289562595530516,18.73585581594951
3.5348275411076124,1.950024488202562
7.9467501685281565,15.239401742595458
3.0404271567923535,9.767055183684324
18.334980216528994,17.17887967013946
6.301414903654847,14.617229144332253
18.748980337600006,1.49668804588732
4.710867707811948,1.745670707733371
7.689185425398035,2.799483074845881
11.057584852009192,0.7461305087278625
5.657645387916352,0.5927047774820027
4.182766310792703,8.902587707926058
6.289979173799997,4.127123324652056
13.036254176368583,13.165789232206567
2.022010559405243,13.556177909536302
10.798257339758774,15.628021738194402
5.435231423391973,14.26342546397004
15.896257309156734,19.524039793091884
8.579885429460944,17.796933601850277
3.809253746283845,8.682102952121083
8.969047024254415,11.438899215614416
17.15117556264197,10.967663297417403
17.874950514247697,3.551244827425868
0.17706937847322468,14.146189825785553
4.2196728234573815,6.626905375710212
3.0711769706718695,12.348709244249033
8.587571461422618,12.44504487233854
19.537146660012276,16.762188547828384
6.123363653159936,15.927217964758126
19.59003659413177,2.990348031970813
14.126644420476687,16.10263356631189
7.627192896177936,18.031458993471926
1.5623566705483327,1.3575166556968576
1.4751988629162005,4.745304068345602
15.954660017215378,14.096911749953767
18.129091368382497,0.4070097286225649
11.734837725818945,12.214010471578439
13.250716868283327,17.1046007972396
4.297299205433358,0.21969434390414433
14.837517501253119,18.07470474370355
5.397552863240662,1.248282765576243
6.468599925860552,5.037372118479673
3.818749832224302,19.507429492086196
0.7427908796975324,11.366290906245716
8.182694663253475,5.944717957520169
10.818544286186055,16.796226519211693
14.588249441731238,11.977942173671174
19.106115553270815,0.5802217830495726
19.584770110416308,8.697508008904462
17.255116704409406,17.451446864360967
18.60468152585202,15.91291576002921
2.6695175800445115,15.252501019021325
5.384933088398995,17.612376258376543
15.310822881909106,19.962054833047905
8.60921535713014,0.29500088832038474
19.365063339674972,16.46513867774189
4.518481171053049,15.55720230933015
6.922205718001118,3.1289682669739527
1.3208938081173716,7.9829692142545365
5.2538793053258015,6.555719139189746
9.898048732504419,5.300900084693101
12.469337110640401,15.080636096250666
6.5905356499961805,18.82699395743344
16.250250987186817,2.450707632828233
16.001326199088297,9.402669878790679
14.351056820542496,3.144640358536044
10.07848251189829,12.427614401900275
14.588787502145276,0.8969154521890776
17.603131933960782,9.552434800716654
9.857555354486031,4.803919233599925
1.1829641946529557,3.419277619233545
10.040330568594207,10.379300633301627
18.858501928173936,18.867258424435565
11.513655842703308,6.104080246806083
15.212649882210794,2.4498217100579334
2.261045069261527,15.41571028763693
17.63691738974111,17.570011666999797
1.4458613389641584,5.1446503294292985
10.27602682153219,0.9712396217566455
2.4578427398340263,0.5553665724624612
13.409338700776473,3.7045215878981863
16.727753655462998,0.8435391851439666
15.36217949385115,15.849396846007167
7.766503931308293,9.974816981892205
7.419073959883075,13.257657948297709
3.4342318188027843,14.219094115108955
7.5974443188693215,3.8503058241223598
18.8442203960574,1.3183872850394995
8.335831466009335,14.255390697716061
15.585839306308667,8.457785020681447
4.785889423656499,9.428254185912898
17.309321415772885,10.791205079943095
15.273620388487053,4.302228356882198
19.19415952103696,1.9506629762556549
8.669085134738557,4.766334558624024
6.1200229142515195,19.356751980526433
5.0709752287175185,16.819382743991437
10.897927952531747,15.685311037369852
3.2489717612894564,10.702831635371224
15.491254823709417,4.732920390605109
19.853240951471673,4.609706978984629
10.139782395151421,3.2505502755467286
19.875513848538024,11.560539778524427
4.184070416796053,18.763117171056678
1.154047148825843,9.198001524727474
12.104603575560237,15.02380950839819
0.17021604956575453,7.011101200852183
3.0967980546792706,8.13166323237426
5.847542994030768,16.66499824065668
8.557953456403038,2.126837945016049
6.832719657088613,8.48076114753926
5.06984685506136,15.682563607085566
9.577178091882333,2.0238471519042656
10.51772191833921,10.065840684201477
10.250693805485442,14.178196525385516
19.428859378927797,18.143625333389444
5.490531940678521,17.504458974445644
15.91397511503162,1.0932279466362749
5.802298767681496,11.281024600107513
11.022854612471209,12.14745738459506
10.803726422694398,18.249160790686588
13.33401368159521,9.881162281996062
5.521348822877339,14.299302867563304
8.476005665163974,11.524940428734517
4.465504191987817,8.15748531630854
0.6354678808182745,10.3645960878765
16.71949415048764,9.498062824049791
8.454902864773414,17.256694814263597
9.074998875945786,15.161370693009609
5.598431841644933,10.401188694690667
2.5609538314985336,17.56486299631115
3.519720939752611,17.984326751267634
9.332369225143912,19.73922377609377
